codigo;estado;nombre;descripcion;fuente_desc;familia;familia_indice;subcategoria;marcas;codigo_original;compatibilidad;ubicacion;medidas;ref_interna;foto;foto_confianza;clave_rubro;clave_subrubro;clave_producto;pagina;origen;flags;encabezado_pdf
4322094;completo;Cigüeñal (--mm) GX270;Cigüeñal (--mm) GX270;texto del PDF;Motores 4T y generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;Cigueñal (--mm) GX270;;;;4322094.jpg;;4 Tiempos;Motor general;Cigüeñal;170;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4322095;completo;Cigüeñal (25mm) GX390;Cigüeñal (25mm) GX390;texto del PDF;Motores 4T y generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;Cigueñal (25mm) GX390;;;;4322095.jpg;;4 Tiempos;Motor general;Cigüeñal;170;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4322096;completo;Cigüeñal ( mm) GX420;Cigüeñal ( mm) GX420;texto del PDF;Motores 4T y generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;Cigueñal ( mm) GX420;;;;4322096.jpg;;4 Tiempos;Motor general;Cigüeñal;170;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4322097;completo;Cigüeñal ( mm) GX440;Cigüeñal ( mm) GX440;texto del PDF;Motores 4T y generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;Cigueñal ( mm) GX440;;;;4322097.jpg;;4 Tiempos;Motor general;Cigüeñal;170;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4324100;completo;Varilla Nivel de Aceite Capuchón de Bujia GX270 GX390 GX440 GX270 GX390 ;Varilla Nivel de Aceite Capuchón de Bujia GX270 GX390 GX440 GX270 GX390 GX440;texto del PDF;Motores 4T y generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;Varilla Nivel de Aceite Capuchón de Bujia GX270 GX390 GX440 GX270 GX390 GX440;;;;4324100.jpg;;4 Tiempos;Motor general;Bobina de ignición;174;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4324102;completo;Bobina de Alta GX270 GX390 GX440;Bobina de Alta GX270 GX390 GX440;texto del PDF;Motores 4T y generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;Bobina de Alta GX270 GX390 GX440;;;;4324102.jpg;;4 Tiempos;Motor general;Bobina de ignición;174;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4324235;completo;Bobina de Ignicion;Bobina de Ignicion REPL B&S 398811;texto del PDF;Motores 4T y generadores;;BOBINA DE INGNICION 2T;Briggs & Stratton;398811;Bobina de Ignicion REPL B&S 398811;;;;4324235.jpg;;4 Tiempos;Motor general;Bobina de ignición;127;grilla;;BOBINA DE INGNICION 2T
4324236;completo;Bobina de Ignicion;Bobina de Ignicion REPL B&S 798212;texto del PDF;Motores 4T y generadores;;BOBINA DE INGNICION 2T;Briggs & Stratton;798212;Bobina de Ignicion REPL B&S 798212;;;;4324236.jpg;;4 Tiempos;Motor general;Bobina de ignición;127;grilla;;BOBINA DE INGNICION 2T
4324237;completo;Bobina de Ignicion;Bobina de Ignicion REPL B&S 394891;texto del PDF;Motores 4T y generadores;;BOBINA DE INGNICION 2T;Briggs & Stratton;394891;Bobina de Ignicion REPL B&S 394891;;;;4324237.jpg;;4 Tiempos;Motor general;Bobina de ignición;127;grilla;;BOBINA DE INGNICION 2T
4324238;completo;Bobina de Ignicion;Bobina de Ignicion REPL B&S 593872;texto del PDF;Motores 4T y generadores;;BOBINA DE INGNICION 2T;Briggs & Stratton;593872;Bobina de Ignicion REPL B&S 593872;;;;4324238.jpg;;4 Tiempos;Motor general;Bobina de ignición;127;grilla;;BOBINA DE INGNICION 2T
4324239;completo;Bobina de Ignicion;Bobina de Ignicion REPL B&S 799651;texto del PDF;Motores 4T y generadores;;BOBINA DE INGNICION 2T;Briggs & Stratton;799651;Bobina de Ignicion REPL B&S 799651;;;;4324239.jpg;;4 Tiempos;Motor general;Bobina de ignición;127;grilla;;BOBINA DE INGNICION 2T
4324241;completo;Bobina de Ignicion;Bobina de Ignicion REPL B&S 491760;texto del PDF;Motores 4T y generadores;;BOBINA DE I N G N I C I ON 4T;Briggs & Stratton;491760;Bobina de Ignicion REPL B&S 491760;;;;4324241.jpg;;4 Tiempos;Motor general;Bobina de ignición;129;grilla;;BOBINA DE I N G N I C I ON 4T
4324242;completo;Bobina de Ignicion;Bobina de Ignicion REPL B&S 96964;texto del PDF;Motores 4T y generadores;;BOBINA DE I N G N I C I ON 4T;Briggs & Stratton;;Bobina de Ignicion REPL B&S 96964;;;;4324242.jpg;;4 Tiempos;Motor general;Bobina de ignición;129;grilla;;BOBINA DE I N G N I C I ON 4T
4324243;completo;Bobina de encendido lc1p96f;Bobina de encendido lc1p96f;texto del PDF;Motores 4T y generadores;;TAPAS DE DEPOSITOS;;;Bobina de encendido lc1p96f;;;;4324243.jpg;;4 Tiempos;Motor general;Bobina de ignición;130;grilla;;TAPAS DE DEPOSITOS - REEMPLAZOS
4324244;completo;Bobina de encendido… CIGÜEÑALES;Bobina de encendido… CIGÜEÑALES;texto del PDF;Motores 4T y generadores;;TAPAS DE DEPOSITOS;;;Bobina de encendido… CIGÜEÑALES;;;;4324244.jpg;;4 Tiempos;Motor general;Bobina de ignición;130;grilla;;TAPAS DE DEPOSITOS - REEMPLAZOS
4324901;completo;Bobina de Ignicion;Bobina de Ignicion REPL Kohler 20 584 03-S;texto del PDF;Motores 4T y generadores;;BOBINA DE I N G N I C I ON 4T;Kohler;20 584 03;Bobina de Ignicion REPL Kohler 20 584 03-S;;;;4324901.jpg;;4 Tiempos;Motor general;Bobina de ignición;129;grilla;;BOBINA DE I N G N I C I ON 4T
4324902;completo;Bobina de Ignicion;Bobina de Ignicion REPL Kohler 24 584 45-S;texto del PDF;Motores 4T y generadores;;BOBINA DE I N G N I C I ON 4T;Kohler;24 584 45;Bobina de Ignicion REPL Kohler 24 584 45-S;;;;4324902.jpg;;4 Tiempos;Motor general;Bobina de ignición;129;grilla;;BOBINA DE I N G N I C I ON 4T
4324903;completo;Bobina de Ignicion;Bobina de Ignicion REPL Kohler 32 584 24-S;texto del PDF;Motores 4T y generadores;;BOBINA DE I N G N I C I ON 4T;Kohler;32 584 24;Bobina de Ignicion REPL Kohler 32 584 24-S;;;;4324903.jpg;;4 Tiempos;Motor general;Bobina de ignición;129;grilla;;BOBINA DE I N G N I C I ON 4T
4324904;completo;Bobina de Ignicion;Bobina de Ignicion REPL KOHLER 1458404;texto del PDF;Motores 4T y generadores;;BOBINA DE I N G N I C I ON 4T;Kohler;14 584 04;Bobina de Ignicion REPL KOHLER 1458404;;;;4324904.jpg;;4 Tiempos;Motor general;Bobina de ignición;129;grilla;;BOBINA DE I N G N I C I ON 4T
4325310;derivado_con_foto;Cables;Cables;derivada (clave de código + sección del catálogo);Sistemas de arranque;Sistemas de arranque;MOTORES 4T;;;;;;;4325310.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325311;derivado_con_foto;Cables;Cables;derivada (clave de código + sección del catálogo);Sistemas de arranque;Sistemas de arranque;MOTORES 4T;;;;;;;4325311.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325312;completo;Motor de Arranque Simil Honda GX120 Sir;Motor de Arranque Simil Honda GX120 Sir;texto del PDF (OCR);Sistemas de arranque;Sistemas de arranque;MOTORES 4T;;;Motor de Arranque Simil Honda GX120 Sir;;;;4325312.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325313;completo;"Motor de Arranque OHV 5,5 /6,5 Hp GX160 GX210";"Motor de Arranque OHV 5,5 /6,5 Hp GX160 GX210";texto del PDF;Motores 4T y generadores;;PARTES DE MOTOR 5.5 HP 6.5 HP REEMPLAZO GX160 GX200;;;"Motor de Arranque OHV 5,5 /6,5 Hp GX160 GX210";;;;4325313.jpg;;4 Tiempos;Motor general;Cables;166;grilla;;PARTES DE MOTOR 5.5 HP 6.5 HP REEMPLAZO GX160 GX200
4325314;completo;Motor de Arranque Simil Honda GX240 OHV 8 Hp;Motor de Arranque Simil Honda GX240 OHV 8 Hp;texto del PDF;Motores 4T y generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;Honda;;Motor de Arranque Simil Honda GX240 OHV 8 Hp;;;;4325314.jpg;;4 Tiempos;Motor general;Cables;174;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4325315;completo;Motor de Arranque Simil Honda GX390 OHV 13 Hp;Motor de Arranque Simil Honda GX390 OHV 13 Hp;texto del PDF;Sistemas de arranque;Sistemas de arranque;MOTORES 4T;;;Motor de Arranque Simil Honda GX390 OHV 13 Hp;;;;4325315.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325316;completo;KOHLER;KOHLER;texto del PDF;Sistemas de arranque;Sistemas de arranque;MOTORES 4T;Kohler;;KOHLER;;;;4325316.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325317;completo;Motor de Arranque Simil Honda;Motor de Arranque Simil Honda;texto del PDF (OCR);Sistemas de arranque;Sistemas de arranque;MOTORES 4T;;;Motor de Arranque Simil Honda;;;;4325317.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325318;completo;Reparacion De Burro;Reparacion De Burro Repl B&S 693551s;texto del PDF;Sistemas de arranque;Sistemas de arranque;MOTORES 4T;Briggs & Stratton;693551;Reparacion De Burro Repl B&S 693551s;;;;4325318.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325320;completo;Burro De Arranque Kohler 2009811-S;Burro De Arranque Kohler 2009811-S;texto del PDF;Sistemas de arranque;Sistemas de arranque;MOTORES 4T;Kohler;20 098 11;Burro De Arranque Kohler 2009811-S;;;;4325320.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325321;completo;Burro De Arranque Kohler 3209808-S;Burro De Arranque Kohler 3209808-S;texto del PDF;Sistemas de arranque;Sistemas de arranque;MOTORES 4T;Kohler;32 098 08;Burro De Arranque Kohler 3209808-S;;;;4325321.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325322;completo;Burro De Arranque;Burro De Arranque Repl Kohler 3209810s 9d;texto del PDF;Sistemas de arranque;Sistemas de arranque;MOTORES 4T;Kohler;;Burro De Arranque Repl Kohler 3209810s 9d;;;;4325322.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325323;completo;Burro De Arranque;Burro De Arranque Repl 270360170;texto del PDF;Sistemas de arranque;Sistemas de arranque;MOTORES 4T;;270360170;Burro De Arranque Repl 270360170;;;;4325323.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325340;derivado_con_foto;Cables;Cables;derivada (clave de código + sección del catálogo);Minitractores;Minitractores;Cables;;;;;;;4325340.jpg;;4 Tiempos;Motor general;Cables;159;grilla;;MINITRACTORES - TAMBOR DE ARRANQUE
4325341;completo;DE ACEITE 4T;DE ACEITE 4T;texto del PDF;Minitractores;Minitractores;Cables;;;DE ACEITE 4T;;;;4325341.jpg;;4 Tiempos;Motor general;Cables;159;grilla;;MINITRACTORES - TAMBOR DE ARRANQUE
4325350;completo;Tambor De Arranque HUSQ;Tambor De Arranque HUSQ REPL 532175566;texto del PDF;Minitractores;Minitractores;Cables;Husqvarna;532175566;Tambor De Arranque HUSQ REPL 532175566;;;;4325350.jpg;;4 Tiempos;Motor general;Cables;159;grilla;;MINITRACTORES - TAMBOR DE ARRANQUE
4325351;completo;Tambor De Arranque MTD;Tambor De Arranque MTD REPL 925-04659;texto del PDF;Minitractores;Minitractores;Cables;MTD;925-04659;Tambor De Arranque MTD REPL 925-04659;;;;4325351.jpg;;4 Tiempos;Motor general;Cables;159;grilla;;MINITRACTORES - TAMBOR DE ARRANQUE
4325352;completo;Tambor De Arranque Tambor De Arranque Tambor De Arranque UNIV 5 T;Tambor De Arranque Tambor De Arranque Tambor De Arranque UNIV 5 T REPL UNIV 6 T REPL UNIV 7 T REPL SOLENOIDES DE ARRANQUE;texto del PDF;Minitractores;Minitractores;Cables;;;Tambor De Arranque Tambor De Arranque Tambor De Arranque UNIV 5 T REPL UNIV 6 T REPL UNIV 7 T REPL SOLENOIDES DE ARRANQUE;;;;4325352.jpg;;4 Tiempos;Motor general;Cables;159;grilla;;MINITRACTORES - TAMBOR DE ARRANQUE
4325353;completo;Tambor De Arranque UNIV 6 T;Tambor De Arranque UNIV 6 T REPL;texto del PDF;Minitractores;Minitractores;Cables;;;Tambor De Arranque UNIV 6 T REPL;;;;4325353.jpg;;4 Tiempos;Motor general;Cables;159;grilla;;MINITRACTORES - TAMBOR DE ARRANQUE
4325354;completo;Tambor De Arranque UNIV 7 T;Tambor De Arranque UNIV 7 T REPL;texto del PDF;Minitractores;Minitractores;Cables;;;Tambor De Arranque UNIV 7 T REPL;;;;4325354.jpg;;4 Tiempos;Motor general;Cables;159;grilla;;MINITRACTORES - TAMBOR DE ARRANQUE
4325355;derivado_sin_foto;Cables — John Deere;Cables para John Deere;derivada (clave de código + sección del catálogo);Motores 4T y generadores;;ELECTROEMBRAGUES;John Deere;;;;;;4325355.jpg;;4 Tiempos;Motor general;Cables;151;grilla;;ELECTROEMBRAGUES - JOHN DEERE
4325356;completo;SISTEMA DE;SISTEMA DE;texto del PDF;Motores 4T y generadores;;ELECTROEMBRAGUES;John Deere;;SISTEMA DE;;;;4325356.jpg;;4 Tiempos;Motor general;Cables;151;grilla;;ELECTROEMBRAGUES - JOHN DEERE
4325357;completo;Kit Motor De Arranque;Kit Motor De Arranque REPL;texto del PDF;Sistemas de arranque;Sistemas de arranque;MOTORES 4T;;;Kit Motor De Arranque REPL;;;;4325357.jpg;;4 Tiempos;Motor general;Cables;160;grilla;;MOTORES 4T - BURROS DE ARRANQUE
4325358;completo;Tambor De Arranque -925-06102B;Tambor De Arranque -925-06102B;texto del PDF;Minitractores;Minitractores;Cables;;925-06102B;Tambor De Arranque -925-06102B;;;;4325358.jpg;;4 Tiempos;Motor general;Cables;159;grilla;;MINITRACTORES - TAMBOR DE ARRANQUE
4325359;completo;Tambor De Arranque HUSQ;Tambor De Arranque HUSQ REPL-532193350;texto del PDF;Minitractores;Minitractores;Cables;Husqvarna;532193350;Tambor De Arranque HUSQ REPL-532193350;;;;4325359.jpg;;4 Tiempos;Motor general;Cables;159;grilla;;MINITRACTORES - TAMBOR DE ARRANQUE
4325360;completo;Llave De Tambor De Arranque;Llave De Tambor De Arranque REPL N- 625-05002;texto del PDF;Minitractores;Minitractores;Cables;;625-05002;Llave De Tambor De Arranque REPL N- 625-05002;;;;4325360.jpg;;4 Tiempos;Motor general;Cables;159;grilla;;MINITRACTORES - TAMBOR DE ARRANQUE
4525322;completo;Motor de arranque 3209810 9d;Motor de arranque 3209810 9d;texto del PDF;Motosierras;Motosierras;Cables;;;Motor de arranque 3209810 9d;;;;4525322.jpg;;4 Tiempos;Compresor;Cables;93;grilla;;TAPAS DE FRENO / CINTAS REEMPLAZO MOTOSIERRAS
4702900;completo;Carburador conversión a gas 13 a…;Carburador conversión a gas 13 a…;texto del PDF;Generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;Carburador conversión a gas 13 a…;;;;4702900.jpg;;4 Tiempos;Generadores;Carburador;175;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4702901;completo;Carburador conversión a gas 5.5 a…;Carburador conversión a gas 5.5 a…;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;3500;;;Carburador conversión a gas 5.5 a…;;;;4702901.jpg;;4 Tiempos;Generadores;Carburador;168;grilla;;PARTES DE GENERADOR 2500 - 3500
4707120;derivado_sin_foto;Filtro de aire — Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;Filtro de aire para Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;derivada (clave de código + sección del catálogo);Generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;;;;;4707120.jpg;;4 Tiempos;Generadores;Filtro de aire;175;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4707121;derivado_sin_foto;Filtro de aire — Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;Filtro de aire para Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;derivada (clave de código + sección del catálogo);Generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;;;;;4707121.jpg;;4 Tiempos;Generadores;Filtro de aire;175;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4707122;completo;Filtro de Aceite (esponja) GX160 GX200;Filtro de Aceite (esponja) GX160 GX200;texto del PDF;Generadores;;PARTES DE MOTOR 5.5 HP 6.5 HP REEMPLAZO GX160 GX200;;;Filtro de Aceite (esponja) GX160 GX200;;;;4707122.jpg;;4 Tiempos;Generadores;Filtro de aire;166;grilla;;PARTES DE MOTOR 5.5 HP 6.5 HP REEMPLAZO GX160 GX200
4707123;derivado_sin_foto;Filtro de aire — Generador 2500 · 3500;Filtro de aire para Generador 2500 · 3500;derivada (clave de código + sección del catálogo);Motores 4T y generadores;Motores 4T y generadores;3500;;;;;;;4707123.jpg;;4 Tiempos;Generadores;Filtro de aire;168;grilla;;PARTES DE GENERADOR 2500 - 3500
4714332;completo;Medidor de Combustible;Medidor de Combustible;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;3500;;;Medidor de Combustible;;;;4714332.jpg;;4 Tiempos;Generadores;Tanque de combustible / tapa;169;grilla;;GENERADOR 2500 - 3500
4714334;derivado_sin_foto;Tanque de combustible / tapa — Generador 2500 · 3500;Tanque de combustible / tapa para Generador 2500 · 3500;derivada (clave de código + sección del catálogo);Motores 4T y generadores;Motores 4T y generadores;3500;;;;;;;4714334.jpg;;4 Tiempos;Generadores;Tanque de combustible / tapa;168;grilla;;PARTES DE GENERADOR 2500 - 3500
4720105;derivado_sin_foto;Partes — Generador 2500 · 3500;Partes para Generador 2500 · 3500;derivada (clave de código + sección del catálogo);Motores 4T y generadores;Motores 4T y generadores;3500;;;;;;;4720105.jpg;;4 Tiempos;Generadores;Partes;168;grilla;;PARTES DE GENERADOR 2500 - 3500
4720106;derivado_sin_foto;Partes — Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;Partes para Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;derivada (clave de código + sección del catálogo);Generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;;;;;4720106.jpg;;4 Tiempos;Generadores;Partes;175;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4720107;derivado_sin_foto;Partes — Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;Partes para Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;derivada (clave de código + sección del catálogo);Generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;;;;;4720107.jpg;;4 Tiempos;Generadores;Partes;175;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4720109;derivado_sin_foto;Partes — Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;Partes para Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;derivada (clave de código + sección del catálogo);Generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;;;;;4720109.jpg;;4 Tiempos;Generadores;Partes;175;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4720112;derivado_sin_foto;Partes — Generador 2500 · 3500;Partes para Generador 2500 · 3500;derivada (clave de código + sección del catálogo);Motores 4T y generadores;Motores 4T y generadores;3500;;;;;;;4720112.jpg;;4 Tiempos;Generadores;Partes;168;grilla;;PARTES DE GENERADOR 2500 - 3500
4720118;derivado_sin_foto;Partes — Briggs & Stratton;Partes para Briggs & Stratton;derivada (clave de código + sección del catálogo);Generadores;;REEMPLAZOS BRIGGS & STRATTON;Briggs & Stratton;;;;;;4720118.jpg;;4 Tiempos;Generadores;Partes;74;grilla;;REEMPLAZOS BRIGGS & STRATTON
4720513;completo;Cobertor Varilla Medidora de Aceite;Cobertor Varilla Medidora de Aceite;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Cobertor Varilla Medidora de Aceite;;;;4720513.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720514;derivado_sin_foto;Partes — Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;Partes para Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;derivada (clave de código + sección del catálogo);Generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;;;;;4720514.jpg;;4 Tiempos;Generadores;Partes;175;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4720515;derivado_sin_foto;Partes — Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;Partes para Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;derivada (clave de código + sección del catálogo);Generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;;;;;4720515.jpg;;4 Tiempos;Generadores;Partes;175;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4720516;completo;Cobertor;Cobertor;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Cobertor;;;;4720516.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720517;derivado_sin_foto;Partes — Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;Partes para Motor 13 HP 15 HP Hp 16 HP Gx270 Gx390 Gx420 Gx440;derivada (clave de código + sección del catálogo);Generadores;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440;;;;;;;4720517.jpg;;4 Tiempos;Generadores;Partes;175;grilla;;PARTES DE MOTOR 4T 13 HP 15HP HP 16HP REEMPLAZO GX270 GX390 GX420 GX440
4720518;completo;Llave de Combustible (macho);Llave de Combustible (macho);texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Llave de Combustible (macho);;;;4720518.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720519;completo;BUJES PASAMANGUERA;BUJES PASAMANGUERA;texto del PDF;Carburación;Carburación;LLAVES PASES DE COMBUSTIBLE;;;BUJES PASAMANGUERA;;;;4720519.jpg;;4 Tiempos;Generadores;Partes;45;grilla;;CARBURACIÓN - LLAVES PASES DE COMBUSTIBLE
4720520;completo;Tambor de Arranque Rectificador;Tambor de Arranque Rectificador;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Tambor de Arranque Rectificador;;;;4720520.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720521;completo;Portacarbones;Portacarbones;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Portacarbones;;;;4720521.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720522;completo;Escape 6kw;Escape 6kw;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Escape 6kw;;;;4720522.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720523;completo;Escape 7kw;Escape 7kw;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Escape 7kw;;;;4720523.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720524;completo;Soporte de Motor;Soporte de Motor;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Soporte de Motor;;;;4720524.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720525;completo;Tambor de Arranque;Tambor de Arranque;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Tambor de Arranque;;;;4720525.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720526;completo;Rotor (Alambre de Cobre);Rotor (Alambre de Cobre);texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Rotor (Alambre de Cobre);;;;4720526.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720527;completo;Estator (Alambre de Cobre);Estator (Alambre de Cobre);texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Estator (Alambre de Cobre);;;;4720527.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
4720528;completo;Interruptor;Interruptor;texto del PDF;Motores 4T y generadores;Motores 4T y generadores;6500;;;Interruptor;;;;4720528.jpg;;4 Tiempos;Generadores;Partes;176;grilla;;PARTES DE GENERADOR 5500 - 6500 - 7500
